#Methode utilisée: rk4_0.01_2.1
#Pas d'integration: 0.01
#Position initiale: 0
#Vitesse initiale: 2.1
0	0	2.1	0	2.1	0
0.01	0.0209996	2.0999	0.0209996	2.0999	2.16253e-07
0.02	0.0419972	2.09958	0.0419972	2.09958	1.08126e-07
0.03	0.0629906	2.09906	0.0629905	2.09906	0
0.04	0.0839776	2.09832	0.0839776	2.09832	1.08126e-07
0.05	0.104956	2.09738	0.104956	2.09738	2.16253e-07
0.06	0.125924	2.09623	0.125924	2.09622	3.24379e-07
0.07	0.14688	2.09487	0.14688	2.09486	3.24379e-07
0.08	0.167821	2.0933	0.167821	2.09328	4.32505e-07
0.09	0.188745	2.09153	0.188745	2.0915	4.32505e-07
0.1	0.209651	2.08955	0.20965	2.08951	4.32505e-07
0.11	0.230536	2.08736	0.230534	2.08731	4.32505e-07
0.12	0.251398	2.08498	0.251396	2.0849	4.32505e-07
0.13	0.272235	2.08239	0.272232	2.08228	5.40632e-07
0.14	0.293045	2.0796	0.293041	2.07945	5.40632e-07
0.15	0.313826	2.07661	0.31382	2.07642	6.48758e-07
0.16	0.334576	2.07343	0.334568	2.07318	6.48758e-07
0.17	0.355294	2.07005	0.355283	2.06973	7.56885e-07
0.18	0.375977	2.06647	0.375962	2.06607	7.56885e-07
0.19	0.396623	2.0627	0.396604	2.06221	8.65011e-07
0.2	0.41723	2.05875	0.417206	2.05814	9.73137e-07
0.21	0.437797	2.0546	0.437766	2.05386	9.73137e-07
0.22	0.458321	2.05027	0.458282	2.04938	9.73137e-07
0.23	0.478802	2.04575	0.478753	2.0447	1.08126e-06
0.24	0.499236	2.04105	0.499175	2.03981	1.08126e-06
0.25	0.519622	2.03618	0.519548	2.03472	9.73137e-07
0.26	0.539959	2.03112	0.539869	2.02942	8.65011e-07
0.27	0.560244	2.0259	0.560136	2.02392	9.73137e-07
0.28	0.580476	2.0205	0.580347	2.01822	1.08126e-06
0.29	0.600653	2.01493	0.6005	2.01231	9.73137e-07
0.3	0.620774	2.00919	0.620592	2.00621	1.08126e-06
