#Methode utilisée: pm_0.1_0.2
#Pas d'integration: 0.1
#Position initiale: 0
#Vitesse initiale: 0.2
0	0	0.2	0	0.2	0
0.1	0.02	0.199	0.0199667	0.199001	2.47732e-05
0.2	0.0398	0.196005	0.0397339	0.196013	4.9267e-05
0.3	0.0592016	0.191047	0.059104	0.191067	7.35745e-05
0.4	0.0780105	0.184177	0.0778837	0.184212	9.75095e-05
0.5	0.0960386	0.175467	0.0958851	0.175517	0.000121351
0.6	0.113106	0.165005	0.112929	0.165067	0.000145193
0.7	0.129042	0.152899	0.128844	0.152968	0.000169035
0.8	0.143688	0.139273	0.143471	0.139341	0.000192784
0.9	0.1569	0.124264	0.156665	0.124322	0.000216626
1	0.168545	0.108025	0.168294	0.10806	0.000240654
1.1	0.178509	0.0907182	0.178241	0.0907192	0.000264775
1.2	0.186693	0.0725158	0.186408	0.0724715	0.000288989
1.3	0.193016	0.0535986	0.192712	0.0534998	0.00031339
1.4	0.197417	0.0341537	0.19709	0.0339934	0.000337604
1.5	0.199852	0.0143726	0.199499	0.0141474	0.000361912
1.6	0.200296	-0.00555027	0.199915	-0.00583991	0.000386126
1.7	0.198746	-0.025419	0.198333	-0.0257689	0.000410341
1.8	0.195217	-0.0450385	0.19477	-0.0454404	0.000434741
1.9	0.189744	-0.0642155	0.18926	-0.0646579	0.000459235
2	0.182379	-0.0827608	0.181859	-0.0832294	0.000483729
2.1	0.173196	-0.100491	0.172642	-0.100969	0.000508409
2.2	0.162285	-0.117229	0.161699	-0.1177	0.000533462
2.3	0.149755	-0.132807	0.149141	-0.133255	0.0005587
2.4	0.135728	-0.14707	0.135093	-0.147479	0.000584032
2.5	0.120344	-0.159872	0.119694	-0.160229	0.000609923
2.6	0.103757	-0.171084	0.1031	-0.171378	0.000635814
2.7	0.0861306	-0.18059	0.085476	-0.180814	0.000661798
2.8	0.0676416	-0.188292	0.0669976	-0.188444	0.000687782
2.9	0.0484744	-0.194111	0.0478498	-0.194192	0.000713672
