#Methode utilisée: euler_0.1_2.1
#Pas d'integration: 0.1
#Position initiale: 0
#Vitesse initiale: 2.1
0	0	2.1	0	2.1	0
0.1	0.21	2.1	0.20965	2.08951	0.0099633
0.2	0.42	2.07915	0.417206	2.05814	0.0196607
0.3	0.627915	2.03838	0.620592	2.00621	0.0286798
0.4	0.831753	1.97963	0.817778	1.93423	0.0366853
0.5	1.02972	1.90572	1.00679	1.84292	0.0434577
0.6	1.22029	1.82001	1.18575	1.7332	0.048905
0.7	1.40229	1.72609	1.35286	1.60617	0.05305
0.8	1.5749	1.6275	1.50645	1.46308	0.0560013
0.9	1.73765	1.5275	1.64499	1.30538	0.057919
1	1.8904	1.42889	1.76709	1.13463	0.0589817
1.1	2.03329	1.33396	1.87154	0.952552	0.0593642
1.2	2.16668	1.24446	1.95728	0.760951	0.0592222
1.3	2.29113	1.1617	2.02347	0.561747	0.0586868
1.4	2.4073	1.08654	2.06944	0.356931	0.0578623
1.5	2.51595	1.01953	2.09474	0.148548	0.0568302
1.6	2.61791	0.96097	2.0991	-0.061319	0.0556521
1.7	2.714	0.910962	2.0825	-0.270574	0.0543737
1.8	2.8051	0.869494	2.04508	-0.477125	0.0530287
1.9	2.89205	0.836476	1.98723	-0.678908	0.0516423
2	2.9757	0.81178	1.90952	-0.873908	0.0502332
2.1	3.05687	0.795266	1.81274	-1.06018	0.0488154
2.2	3.1364	0.786804	1.69784	-1.23585	0.0474002
2.3	3.21508	0.786285	1.56598	-1.39918	0.0459971
2.4	3.29371	0.793627	1.41847	-1.54853	0.0446146
2.5	3.37307	0.80878	1.25679	-1.6824	0.0432614
2.6	3.45395	0.831722	1.08255	-1.79947	0.041947
2.7	3.53712	0.862452	0.897498	-1.89855	0.0406825
2.8	3.62337	0.900982	0.703475	-1.97867	0.0394823
2.9	3.71347	0.947317	0.502423	-2.03901	0.0383646
3	3.8082	1.00144	0.296352	-2.07898	0.0373538
3.1	3.90834	1.06327	0.0873191	-2.09818	0.0364817
3.2	4.01467	1.13265	-0.122586	-2.09642	0.0357918
3.3	4.12793	1.20928	-0.331266	-2.07371	0.0353403
3.4	4.24886	1.29268	-0.536636	-2.03028	0.0352016
3.5	4.37813	1.38213	-0.736645	-1.96656	0.03547
3.6	4.51634	1.4766	-0.929293	-1.88319	0.036263
3.7	4.664	1.57468	-1.11266	-1.78101	0.0377217
3.8	4.82147	1.67456	-1.2849	-1.66103	0.0400071
3.9	4.98893	1.77397	-1.44431	-1.52446	0.0432908
4	5.16632	1.87017	-1.58929	-1.37265	0.0477379
4.1	5.35334	1.96004	-1.71838	-1.20713	0.0534805
4.2	5.54934	2.04019	-1.83031	-1.02955	0.060585
4.3	5.75336	2.10717	-1.92395	-0.841678	0.0690161
4.4	5.96408	2.15771	-1.99836	-0.645399	0.0786075
4.5	6.17985	2.18908	-2.05281	-0.442671	0.0890536
4.6	6.39876	2.19939	-2.08675	-0.23552	0.0999246
4.7	6.6187	2.18786	-2.09984	-0.0260156	0.110714
4.8	6.83748	2.15493	-2.09195	0.183748	0.120909
4.9	7.05298	2.1023	-2.06315	0.391676	0.130058
5	7.26321	2.0327	-2.01374	0.595691	0.137839
5.1	7.46648	1.94965	-1.94421	0.793753	0.144078
5.2	7.66144	1.85706	-1.85525	0.983885	0.14875
5.3	7.84715	1.75891	-1.74776	1.16419	0.151953
5.4	8.02304	1.65892	-1.62281	1.33286	0.153857
5.5	8.18893	1.56034	-1.48163	1.48821	0.154673
5.6	8.34497	1.4659	-1.32566	1.62869	0.154614
5.7	8.49156	1.37771	-1.15644	1.7529	0.153875
5.8	8.62933	1.29736	-0.975664	1.85959	0.152622
5.9	8.75906	1.22594	-0.785141	1.9477	0.150993
6	8.88166	1.16418	-0.586773	2.01636	0.149095
6.1	8.99808	1.1125	-0.382541	2.06486	0.147011
6.2	9.10933	1.07111	-0.174487	2.09274	0.144804
6.3	9.21644	1.04008	0.0353096	2.0997	0.142523
6.4	9.32045	1.0194	0.244754	2.08569	0.140205
6.5	9.42239	1.00899	0.451752	2.05083	0.137879
6.6	9.52328	1.00875	0.654237	1.99549	0.135573
6.7	9.62416	1.01858	0.850185	1.9202	0.133308
6.8	9.72602	1.03839	1.03764	1.82573	0.131109
6.9	9.82986	1.06806	1.21472	1.71302	0.129001
